id,elevation,capture_time,file_name,Y,X,Z,time
1296,826.2000122,2019-04-28T18:03:52.000Z,activity_3599697933.gpx,5481530.92,473937.3305,826.2000122,1556474632000
1297,826.5999756,2019-04-28T18:03:54.000Z,activity_3599697933.gpx,5481529.398,473937.9729,826.5999756,1556474634000
1298,826.5999756,2019-04-28T18:03:55.000Z,activity_3599697933.gpx,5481528.642,473938.2485,826.5999756,1556474635000
1299,826.7999878,2019-04-28T18:03:56.000Z,activity_3599697933.gpx,5481528.065,473938.2033,826.7999878,1556474636000
1300,826.7999878,2019-04-28T18:03:57.000Z,activity_3599697933.gpx,5481527.764,473938.6754,826.7999878,1556474637000
1301,827,2019-04-28T18:03:58.000Z,activity_3599697933.gpx,5481527.045,473939.018,827,1556474638000
1302,827.2000122,2019-04-28T18:04:00.000Z,activity_3599697933.gpx,5481525.682,473939.4365,827.2000122,1556474640000
1303,827.4000244,2019-04-28T18:04:04.000Z,activity_3599697933.gpx,5481524.543,473939.9167,827.4000244,1556474644000
1304,827.5999756,2019-04-28T18:04:08.000Z,activity_3599697933.gpx,5481523.391,473939.1523,827.5999756,1556474648000
1305,827.5999756,2019-04-28T18:04:09.000Z,activity_3599697933.gpx,5481522.21,473938.6064,827.5999756,1556474649000
1306,827.5999756,2019-04-28T18:04:10.000Z,activity_3599697933.gpx,5481521.235,473937.9218,827.5999756,1556474650000
1307,828,2019-04-28T18:04:15.000Z,activity_3599697933.gpx,5481515.076,473933.9523,828,1556474655000
1308,828.2000122,2019-04-28T18:04:17.000Z,activity_3599697933.gpx,5481512.726,473932.3444,828.2000122,1556474657000
1309,828.4000244,2019-04-28T18:04:19.000Z,activity_3599697933.gpx,5481510.485,473931.3137,828.4000244,1556474659000
1310,828.5999756,2019-04-28T18:04:24.000Z,activity_3599697933.gpx,5481507.208,473930.6424,828.5999756,1556474664000
1311,829,2019-04-28T18:04:28.000Z,activity_3599697933.gpx,5481506.135,473930.9894,829,1556474668000
1312,829,2019-04-28T18:04:32.000Z,activity_3599697933.gpx,5481505.195,473932.7151,829,1556474672000
1313,829.2000122,2019-04-28T18:04:38.000Z,activity_3599697933.gpx,5481504.201,473937.8647,829.2000122,1556474678000
1314,829.4000244,2019-04-28T18:04:40.000Z,activity_3599697933.gpx,5481505.711,473939.6932,829.4000244,1556474680000
1315,829.7999878,2019-04-28T18:04:43.000Z,activity_3599697933.gpx,5481508.527,473943.2704,829.7999878,1556474683000
1316,830,2019-04-28T18:04:47.000Z,activity_3599697933.gpx,5481511.488,473947.7103,830,1556474687000
1317,830,2019-04-28T18:04:49.000Z,activity_3599697933.gpx,5481514.991,473949.7911,830,1556474689000
1318,830,2019-04-28T18:04:54.000Z,activity_3599697933.gpx,5481522.418,473955.7094,830,1556474694000
1319,830.2000122,2019-04-28T18:04:58.000Z,activity_3599697933.gpx,5481527.916,473959.5543,830.2000122,1556474698000
1320,830.7999878,2019-04-28T18:05:04.000Z,activity_3599697933.gpx,5481535.883,473965.4872,830.7999878,1556474704000
1321,831,2019-04-28T18:05:05.000Z,activity_3599697933.gpx,5481536.175,473966.8121,831,1556474705000
1322,831.4000244,2019-04-28T18:05:08.000Z,activity_3599697933.gpx,5481534.886,473969.4529,831.4000244,1556474708000
1323,832.4000244,2019-04-28T18:05:11.000Z,activity_3599697933.gpx,5481532.76,473969.6613,832.4000244,1556474711000
1324,832.5999756,2019-04-28T18:05:12.000Z,activity_3599697933.gpx,5481531.316,473969.5998,832.5999756,1556474712000
1325,832.7999878,2019-04-28T18:05:13.000Z,activity_3599697933.gpx,5481530.32,473969.3401,832.7999878,1556474713000
1326,832.7999878,2019-04-28T18:05:15.000Z,activity_3599697933.gpx,5481527.725,473968.3867,832.7999878,1556474715000
1327,833.2000122,2019-04-28T18:05:21.000Z,activity_3599697933.gpx,5481517.909,473963.1613,833.2000122,1556474721000
1328,833.5999756,2019-04-28T18:05:25.000Z,activity_3599697933.gpx,5481513.156,473963.2297,833.5999756,1556474725000
1329,834,2019-04-28T18:05:27.000Z,activity_3599697933.gpx,5481513.045,473965.0626,834,1556474727000
1330,834.5999756,2019-04-28T18:05:30.000Z,activity_3599697933.gpx,5481515.375,473969.0199,834.5999756,1556474730000
1331,834.7999878,2019-04-28T18:05:36.000Z,activity_3599697933.gpx,5481521.498,473974.6951,834.7999878,1556474736000
1332,835.2000122,2019-04-28T18:05:41.000Z,activity_3599697933.gpx,5481526.935,473979.5475,835.2000122,1556474741000
1333,835.4000244,2019-04-28T18:05:43.000Z,activity_3599697933.gpx,5481529.592,473981.254,835.4000244,1556474743000
1334,835.5999756,2019-04-28T18:05:45.000Z,activity_3599697933.gpx,5481531.792,473983.2436,835.5999756,1556474745000
1335,836,2019-04-28T18:05:47.000Z,activity_3599697933.gpx,5481534.092,473985.5616,836,1556474747000
1336,836.4000244,2019-04-28T18:05:49.000Z,activity_3599697933.gpx,5481535.667,473987.4693,836.4000244,1556474749000
1337,836.5999756,2019-04-28T18:05:50.000Z,activity_3599697933.gpx,5481535.42,473988.4455,836.5999756,1556474750000
1338,836.7999878,2019-04-28T18:05:51.000Z,activity_3599697933.gpx,5481534.959,473989.3904,836.7999878,1556474751000
1339,837.4000244,2019-04-28T18:05:53.000Z,activity_3599697933.gpx,5481533.872,473990.6601,837.4000244,1556474753000
1340,837.5999756,2019-04-28T18:05:54.000Z,activity_3599697933.gpx,5481532.847,473990.5521,837.5999756,1556474754000
1341,837.7999878,2019-04-28T18:05:57.000Z,activity_3599697933.gpx,5481530.369,473990.2853,837.7999878,1556474757000
1342,838.2000122,2019-04-28T18:06:00.000Z,activity_3599697933.gpx,5481525.499,473989.5275,838.2000122,1556474760000
1343,838.4000244,2019-04-28T18:06:04.000Z,activity_3599697933.gpx,5481519.787,473987.5393,838.4000244,1556474764000
1344,838.5999756,2019-04-28T18:06:06.000Z,activity_3599697933.gpx,5481516.71,473986.0008,838.5999756,1556474766000
1345,838.7999878,2019-04-28T18:06:07.000Z,activity_3599697933.gpx,5481515.493,473985.1451,838.7999878,1556474767000
1346,838.5999756,2019-04-28T18:06:12.000Z,activity_3599697933.gpx,5481504.567,473976.3082,838.5999756,1556474772000
1347,838,2019-04-28T18:06:18.000Z,activity_3599697933.gpx,5481492.452,473964.7823,838,1556474778000
1348,838.5999756,2019-04-28T18:06:23.000Z,activity_3599697933.gpx,5481490.974,473969.8992,838.5999756,1556474783000
1349,838.7999878,2019-04-28T18:06:24.000Z,activity_3599697933.gpx,5481491.116,473971.4176,838.7999878,1556474784000
1350,839.4000244,2019-04-28T18:06:28.000Z,activity_3599697933.gpx,5481493.542,473976.5531,839.4000244,1556474788000
1351,839.7999878,2019-04-28T18:06:31.000Z,activity_3599697933.gpx,5481495.917,473978.8229,839.7999878,1556474791000
1352,840,2019-04-28T18:06:32.000Z,activity_3599697933.gpx,5481496.733,473979.5735,840,1556474792000
1353,840.2000122,2019-04-28T18:06:39.000Z,activity_3599697933.gpx,5481504.739,473987.1155,840.2000122,1556474799000
1354,840.4000244,2019-04-28T18:06:43.000Z,activity_3599697933.gpx,5481508.06,473992.2917,840.4000244,1556474803000
1355,840.5999756,2019-04-28T18:06:44.000Z,activity_3599697933.gpx,5481508.819,473993.4609,840.5999756,1556474804000
1356,841,2019-04-28T18:06:46.000Z,activity_3599697933.gpx,5481510.29,473995.7385,841,1556474806000
1357,842,2019-04-28T18:06:51.000Z,activity_3599697933.gpx,5481514.966,474000.0894,842,1556474811000
1358,842.2000122,2019-04-28T18:06:52.000Z,activity_3599697933.gpx,5481515.978,474000.762,842.2000122,1556474812000
1359,842.4000244,2019-04-28T18:06:53.000Z,activity_3599697933.gpx,5481517.233,474001.3994,842.4000244,1556474813000
1360,842.7999878,2019-04-28T18:06:58.000Z,activity_3599697933.gpx,5481522.805,474005.4875,842.7999878,1556474818000
1361,843,2019-04-28T18:06:59.000Z,activity_3599697933.gpx,5481523.59,474007.0089,843,1556474819000
1362,843,2019-04-28T18:07:00.000Z,activity_3599697933.gpx,5481523.529,474008.0711,843,1556474820000
1363,843.4000244,2019-04-28T18:07:03.000Z,activity_3599697933.gpx,5481520.362,474009.7802,843.4000244,1556474823000
1364,844.2000122,2019-04-28T18:07:07.000Z,activity_3599697933.gpx,5481515.056,474010.4774,844.2000122,1556474827000
1365,844.7999878,2019-04-28T18:07:10.000Z,activity_3599697933.gpx,5481511.645,474010.6007,844.7999878,1556474830000
1366,845.2000122,2019-04-28T18:07:13.000Z,activity_3599697933.gpx,5481508.906,474010.3752,845.2000122,1556474833000
1367,846,2019-04-28T18:07:16.000Z,activity_3599697933.gpx,5481506.355,474009.8045,846,1556474836000
1368,846.4000244,2019-04-28T18:07:18.000Z,activity_3599697933.gpx,5481504.329,474008.775,846.4000244,1556474838000
1369,846.5999756,2019-04-28T18:07:22.000Z,activity_3599697933.gpx,5481498.677,474007.6795,846.5999756,1556474842000
1370,846.5999756,2019-04-28T18:07:25.000Z,activity_3599697933.gpx,5481494.309,474007.1913,846.5999756,1556474845000
1371,846.7999878,2019-04-28T18:07:28.000Z,activity_3599697933.gpx,5481489.17,474004.1738,846.7999878,1556474848000
1372,846.2000122,2019-04-28T18:07:35.000Z,activity_3599697933.gpx,5481476.769,473993.976,846.2000122,1556474855000
1373,845.7999878,2019-04-28T18:07:40.000Z,activity_3599697933.gpx,5481469.091,473989.8901,845.7999878,1556474860000
1374,847.4000244,2019-04-28T18:07:45.000Z,activity_3599697933.gpx,5481464.972,473991.9346,847.4000244,1556474865000
1375,847.5999756,2019-04-28T18:07:47.000Z,activity_3599697933.gpx,5481465.244,473993.5022,847.5999756,1556474867000
1376,848.2000122,2019-04-28T18:07:52.000Z,activity_3599697933.gpx,5481470.839,473998.5315,848.2000122,1556474872000
1377,848.4000244,2019-04-28T18:07:54.000Z,activity_3599697933.gpx,5481473.785,474002.261,848.4000244,1556474874000
1378,848.7999878,2019-04-28T18:07:57.000Z,activity_3599697933.gpx,5481477.472,474006.7711,848.7999878,1556474877000
1379,849.5999756,2019-04-28T18:08:03.000Z,activity_3599697933.gpx,5481485.447,474013.0623,849.5999756,1556474883000
1380,849.4000244,2019-04-28T18:08:05.000Z,activity_3599697933.gpx,5481487.544,474014.93,849.4000244,1556474885000
1381,850.2000122,2019-04-28T18:08:12.000Z,activity_3599697933.gpx,5481497.495,474019.2453,850.2000122,1556474892000
1382,850.2000122,2019-04-28T18:08:13.000Z,activity_3599697933.gpx,5481498.899,474019.9077,850.2000122,1556474893000
1383,850.4000244,2019-04-28T18:08:15.000Z,activity_3599697933.gpx,5481500.508,474022.5805,850.4000244,1556474895000
1384,850.5999756,2019-04-28T18:08:17.000Z,activity_3599697933.gpx,5481499.101,474024.4558,850.5999756,1556474897000
1385,851.4000244,2019-04-28T18:08:22.000Z,activity_3599697933.gpx,5481493.907,474023.1866,851.4000244,1556474902000
1386,851.4000244,2019-04-28T18:08:23.000Z,activity_3599697933.gpx,5481492.584,474023.1196,851.4000244,1556474903000
1387,851.5999756,2019-04-28T18:08:24.000Z,activity_3599697933.gpx,5481490.647,474022.9343,851.5999756,1556474904000
1388,852.4000244,2019-04-28T18:08:28.000Z,activity_3599697933.gpx,5481485.17,474022.4407,852.4000244,1556474908000
1389,852.5999756,2019-04-28T18:08:30.000Z,activity_3599697933.gpx,5481483.232,474022.3283,852.5999756,1556474910000
1390,853.5999756,2019-04-28T18:08:35.000Z,activity_3599697933.gpx,5481477.486,474021.5178,853.5999756,1556474915000
1391,853.7999878,2019-04-28T18:08:36.000Z,activity_3599697933.gpx,5481476.685,474021.514,853.7999878,1556474916000
1392,854.5999756,2019-04-28T18:08:42.000Z,activity_3599697933.gpx,5481469.923,474020.6926,854.5999756,1556474922000
1393,854.7999878,2019-04-28T18:08:47.000Z,activity_3599697933.gpx,5481469.46,474024.1205,854.7999878,1556474927000
1394,855.7999878,2019-04-28T18:08:53.000Z,activity_3599697933.gpx,5481474.53,474029.8757,855.7999878,1556474933000
1395,856,2019-04-28T18:08:54.000Z,activity_3599697933.gpx,5481475.661,474030.9921,856,1556474934000
1396,856.2000122,2019-04-28T18:08:56.000Z,activity_3599697933.gpx,5481477.806,474032.5869,856.2000122,1556474936000
1397,857,2019-04-28T18:08:59.000Z,activity_3599697933.gpx,5481481.207,474034.7218,857,1556474939000
1398,857.2000122,2019-04-28T18:09:00.000Z,activity_3599697933.gpx,5481482.396,474035.5107,857.2000122,1556474940000
1399,857.7999878,2019-04-28T18:09:07.000Z,activity_3599697933.gpx,5481488.981,474042.0259,857.7999878,1556474947000
1400,858,2019-04-28T18:09:08.000Z,activity_3599697933.gpx,5481489.47,474043.0056,858,1556474948000
1401,858.4000244,2019-04-28T18:09:09.000Z,activity_3599697933.gpx,5481489.837,474044.1912,858.4000244,1556474949000
1402,859.2000122,2019-04-28T18:09:12.000Z,activity_3599697933.gpx,5481487.601,474046.1173,859.2000122,1556474952000
1403,860,2019-04-28T18:09:18.000Z,activity_3599697933.gpx,5481481.668,474043.4724,860,1556474958000
1404,860.2000122,2019-04-28T18:09:19.000Z,activity_3599697933.gpx,5481480.569,474043.3397,860.2000122,1556474959000
1405,860.2000122,2019-04-28T18:09:25.000Z,activity_3599697933.gpx,5481472.101,474038.8979,860.2000122,1556474965000
1406,859.7999878,2019-04-28T18:09:27.000Z,activity_3599697933.gpx,5481469.084,474036.5341,859.7999878,1556474967000
1407,859.2000122,2019-04-28T18:09:30.000Z,activity_3599697933.gpx,5481466.983,474035.4373,859.2000122,1556474970000
1408,859,2019-04-28T18:09:31.000Z,activity_3599697933.gpx,5481466.584,474035.0651,859,1556474971000
1409,859.2000122,2019-04-28T18:09:35.000Z,activity_3599697933.gpx,5481462.416,474035.616,859.2000122,1556474975000
1410,859.4000244,2019-04-28T18:09:37.000Z,activity_3599697933.gpx,5481459.502,474037.0409,859.4000244,1556474977000
1411,860,2019-04-28T18:09:41.000Z,activity_3599697933.gpx,5481451.761,474040.3189,860,1556474981000
1412,860.2000122,2019-04-28T18:09:42.000Z,activity_3599697933.gpx,5481450.148,474040.5116,860.2000122,1556474982000
1413,861.4000244,2019-04-28T18:09:46.000Z,activity_3599697933.gpx,5481443.373,474042.5193,861.4000244,1556474986000
1414,861.7999878,2019-04-28T18:09:48.000Z,activity_3599697933.gpx,5481440.156,474042.9957,861.7999878,1556474988000
1415,862.2000122,2019-04-28T18:09:56.000Z,activity_3599697933.gpx,5481426.294,474041.9524,862.2000122,1556474996000
1416,862.4000244,2019-04-28T18:10:01.000Z,activity_3599697933.gpx,5481417.908,474039.7815,862.4000244,1556475001000
1417,862.4000244,2019-04-28T18:10:02.000Z,activity_3599697933.gpx,5481416.616,474039.1015,862.4000244,1556475002000
1418,862.5999756,2019-04-28T18:10:03.000Z,activity_3599697933.gpx,5481415.09,474038.5964,862.5999756,1556475003000
1419,862.7999878,2019-04-28T18:10:04.000Z,activity_3599697933.gpx,5481413.758,474038.499,862.7999878,1556475004000
2203,812.7999878,2019-06-05T12:51:04.000Z,activity_3717894439.gpx,5481667.353,473967.1888,812.7999878,1559739064000
2204,813.5999756,2019-06-05T12:51:08.000Z,activity_3717894439.gpx,5481661.732,473963.7016,813.5999756,1559739068000
2205,813.7999878,2019-06-05T12:51:09.000Z,activity_3717894439.gpx,5481660.487,473962.8519,813.7999878,1559739069000
2206,814,2019-06-05T12:51:10.000Z,activity_3717894439.gpx,5481659.271,473961.984,814,1559739070000
2207,814.2000122,2019-06-05T12:51:11.000Z,activity_3717894439.gpx,5481657.989,473961.1097,814.2000122,1559739071000
2208,814.4000244,2019-06-05T12:51:20.000Z,activity_3717894439.gpx,5481647.275,473954.6417,814.4000244,1559739080000
2209,814.5999756,2019-06-05T12:51:23.000Z,activity_3717894439.gpx,5481643.388,473952.9537,814.5999756,1559739083000
2210,814.7999878,2019-06-05T12:51:29.000Z,activity_3717894439.gpx,5481636.734,473947.1485,814.7999878,1559739089000
2211,815.2000122,2019-06-05T12:51:31.000Z,activity_3717894439.gpx,5481634.886,473945.8345,815.2000122,1559739091000
2212,815.4000244,2019-06-05T12:51:34.000Z,activity_3717894439.gpx,5481634.432,473945.3041,815.4000244,1559739094000
2213,815.5999756,2019-06-05T12:51:35.000Z,activity_3717894439.gpx,5481634.153,473945.2724,815.5999756,1559739095000
2214,815.7999878,2019-06-05T12:51:38.000Z,activity_3717894439.gpx,5481632.725,473943.7965,815.7999878,1559739098000
2215,815.7999878,2019-06-05T12:51:39.000Z,activity_3717894439.gpx,5481631.9,473942.7362,815.7999878,1559739099000
2216,815.7999878,2019-06-05T12:51:40.000Z,activity_3717894439.gpx,5481630.732,473941.5346,815.7999878,1559739100000
2217,815.4000244,2019-06-05T12:51:44.000Z,activity_3717894439.gpx,5481621.634,473934.279,815.4000244,1559739104000
2218,815.2000122,2019-06-05T12:51:45.000Z,activity_3717894439.gpx,5481618.262,473931.962,815.2000122,1559739105000
2219,814,2019-06-05T12:51:48.000Z,activity_3717894439.gpx,5481608.54,473924.8672,814,1559739108000
2220,813.7999878,2019-06-05T12:51:49.000Z,activity_3717894439.gpx,5481605.353,473922.8425,813.7999878,1559739109000
2221,813.7999878,2019-06-05T12:51:52.000Z,activity_3717894439.gpx,5481597.419,473921.6937,813.7999878,1559739112000
2222,814,2019-06-05T12:51:53.000Z,activity_3717894439.gpx,5481596.409,473922.3809,814,1559739113000
2223,814.7999878,2019-06-05T12:51:57.000Z,activity_3717894439.gpx,5481597.716,473925.7869,814.7999878,1559739117000
2224,814.7999878,2019-06-05T12:51:59.000Z,activity_3717894439.gpx,5481598.184,473929.2071,814.7999878,1559739119000
2225,815,2019-06-05T12:52:01.000Z,activity_3717894439.gpx,5481596.041,473931.2609,815,1559739121000
2226,815.2000122,2019-06-05T12:52:02.000Z,activity_3717894439.gpx,5481594.96,473931.2497,815.2000122,1559739122000
2227,815.5999756,2019-06-05T12:52:03.000Z,activity_3717894439.gpx,5481594.17,473930.7117,815.5999756,1559739123000
2228,816,2019-06-05T12:52:05.000Z,activity_3717894439.gpx,5481592.415,473929.4163,816,1559739125000
2229,816.2000122,2019-06-05T12:52:06.000Z,activity_3717894439.gpx,5481591.234,473928.931,816.2000122,1559739126000
2230,816.4000244,2019-06-05T12:52:08.000Z,activity_3717894439.gpx,5481589.467,473928.1576,816.4000244,1559739128000
2231,816.5999756,2019-06-05T12:52:10.000Z,activity_3717894439.gpx,5481586.88,473927.3864,816.5999756,1559739130000
2232,816.5999756,2019-06-05T12:52:11.000Z,activity_3717894439.gpx,5481585.272,473926.5895,816.5999756,1559739131000
2233,816.5999756,2019-06-05T12:52:16.000Z,activity_3717894439.gpx,5481576.528,473925.2425,816.5999756,1559739136000
2234,816.7999878,2019-06-05T12:52:23.000Z,activity_3717894439.gpx,5481570.31,473927.6715,816.7999878,1559739143000
2235,817,2019-06-05T12:52:26.000Z,activity_3717894439.gpx,5481572.367,473930.0672,817,1559739146000
2236,817.2000122,2019-06-05T12:52:27.000Z,activity_3717894439.gpx,5481573.419,473930.4304,817.2000122,1559739147000
2237,817.2000122,2019-06-05T12:52:28.000Z,activity_3717894439.gpx,5481574.171,473930.9197,817.2000122,1559739148000
2238,817.4000244,2019-06-05T12:52:29.000Z,activity_3717894439.gpx,5481574.739,473931.0742,817.4000244,1559739149000
2239,818.2000122,2019-06-05T12:52:34.000Z,activity_3717894439.gpx,5481578.644,473934.784,818.2000122,1559739154000
2240,819,2019-06-05T12:52:38.000Z,activity_3717894439.gpx,5481582.564,473937.5346,819,1559739158000
2241,819.4000244,2019-06-05T12:52:41.000Z,activity_3717894439.gpx,5481585.084,473940.5336,819.4000244,1559739161000
2242,820,2019-06-05T12:52:44.000Z,activity_3717894439.gpx,5481585.515,473944.075,820,1559739164000
2243,820.2000122,2019-06-05T12:52:45.000Z,activity_3717894439.gpx,5481584.876,473945.0372,820.2000122,1559739165000
